order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMY512402603,11-May-22,789402,25891403,311,12-May-22,12-May-22,311,1,1,1
FMY512320602,11-May-22,789320,25891403,374,12-May-22,12-May-22,374,1,1,1
FMY512422403,11-May-22,789422,25891403,348,12-May-22,13-May-22,348,1,0,1
FMY514422403,11-May-22,789422,25891403,417,14-May-22,15-May-22,417,1,0,1
FMY514903603,11-May-22,789903,25891403,395,14-May-22,14-May-22,395,1,1,1
FMY514201503,11-May-22,789201,25891403,463,14-May-22,14-May-22,463,1,1,1
FMY512603403,11-May-22,789603,25891403,343,12-May-22,11-May-22,343,1,1,1
FMY512221403,11-May-22,789221,25891403,397,12-May-22,15-May-22,397,1,0,1
FMY513703603,11-May-22,789703,25891403,367,13-May-22,13-May-22,367,1,1,1
FMY514503603,11-May-22,789503,25891403,455,14-May-22,14-May-22,455,1,1,1
FMY512122403,11-May-22,789122,25891403,322,12-May-22,12-May-22,306,0,1,0
FMY514202403,11-May-22,789202,25891403,329,14-May-22,15-May-22,313,0,0,0
FMY513521602,11-May-22,789521,25891403,315,13-May-22,14-May-22,315,1,0,1
FMY514522602,11-May-22,789522,25891403,253,14-May-22,16-May-22,253,1,0,1
FMY514103601,11-May-22,789103,25891403,269,14-May-22,14-May-22,269,1,1,1
FMY512401501,11-May-22,789401,25891403,265,12-May-22,12-May-22,265,1,1,1
FMY513401603,11-May-22,789401,25891403,480,13-May-22,13-May-22,480,1,1,1
FMY512220503,11-May-22,789220,25891403,393,12-May-22,12-May-22,393,1,1,1
FMY513622503,11-May-22,789622,25891503,161,13-May-22,16-May-22,161,1,0,1
FMY514720602,11-May-22,789720,25891503,153,14-May-22,14-May-22,153,1,1,1
FMY513121503,11-May-22,789121,25891503,180,13-May-22,15-May-22,180,1,0,1
FMY512220503,11-May-22,789220,25891503,222,12-May-22,12-May-22,178,0,1,0
FMY514521503,11-May-22,789521,25891503,245,14-May-22,15-May-22,245,1,0,1
FMY514221503,11-May-22,789221,25891503,199,14-May-22,14-May-22,199,1,1,1
FMY512420503,11-May-22,789420,25891503,224,12-May-22,14-May-22,224,1,0,1
FMY513401603,11-May-22,789401,25891503,146,13-May-22,13-May-22,146,1,1,1
FMY514703603,11-May-22,789703,25891503,215,14-May-22,14-May-22,193,0,1,0
FMY514603503,11-May-22,789603,25891503,127,14-May-22,14-May-22,102,0,1,0
FMY512903503,11-May-22,789903,25891503,204,12-May-22,13-May-22,204,1,0,1
FMY513903503,11-May-22,789903,25891503,250,13-May-22,13-May-22,250,1,1,1
FMY514201503,11-May-22,789201,25891503,207,14-May-22,14-May-22,207,1,1,1
FMY512721503,11-May-22,789721,25891503,237,12-May-22,12-May-22,237,1,1,1
FMY512202603,11-May-22,789202,25891503,190,12-May-22,12-May-22,190,1,1,1
FMY514301503,11-May-22,789301,25891503,174,14-May-22,14-May-22,174,1,1,1
FMY514101503,11-May-22,789101,25891503,215,14-May-22,14-May-22,193,0,1,0
FMY512522503,11-May-22,789522,25891503,101,12-May-22,11-May-22,101,1,1,1
FMY513522503,11-May-22,789522,25891503,191,13-May-22,12-May-22,191,1,1,1
FMY514621603,11-May-22,789621,25891503,236,14-May-22,14-May-22,236,1,1,1
FMY513422602,11-May-22,789422,25891503,141,13-May-22,13-May-22,141,1,1,1
FMY513421103,11-May-22,789421,25891103,364,13-May-22,13-May-22,328,0,1,0
FMY512702103,11-May-22,789702,25891103,406,12-May-22,12-May-22,365,0,1,0
FMY513702303,11-May-22,789702,25891103,414,13-May-22,13-May-22,373,0,1,0
FMY512201103,11-May-22,789201,25891103,422,12-May-22,11-May-22,422,1,1,1
FMY514520303,11-May-22,789520,25891103,343,14-May-22,15-May-22,309,0,0,0
FMY513521103,11-May-22,789521,25891103,499,13-May-22,13-May-22,499,1,1,1
FMY513221501,11-May-22,789221,25891103,453,13-May-22,13-May-22,408,0,1,0
FMY512522503,11-May-22,789522,25891103,326,12-May-22,11-May-22,326,1,1,1
FMY514122202,11-May-22,789122,25891103,312,14-May-22,14-May-22,296,0,1,0
FMY513101103,11-May-22,789101,25891103,409,13-May-22,14-May-22,368,0,0,0
FMY514101103,11-May-22,789101,25891103,408,14-May-22,16-May-22,408,1,0,1
FMY513401603,11-May-22,789401,25891103,496,13-May-22,13-May-22,446,0,1,0
FMY512102103,11-May-22,789102,25891103,450,12-May-22,13-May-22,428,0,0,0
FMY513102103,11-May-22,789102,25891103,363,13-May-22,13-May-22,363,1,1,1
FMY513721602,11-May-22,789721,25891103,417,13-May-22,13-May-22,417,1,1,1
FMY514721601,11-May-22,789721,25891103,438,14-May-22,14-May-22,438,1,1,1
FMY512420103,11-May-22,789420,25891103,380,12-May-22,13-May-22,380,1,0,1
FMY512321103,11-May-22,789321,25891103,356,12-May-22,14-May-22,356,1,0,1
FMY514422403,11-May-22,789422,25891103,478,14-May-22,15-May-22,478,1,0,1
FMY512703601,11-May-22,789703,25891601,136,12-May-22,13-May-22,136,1,0,1
FMY512601601,11-May-22,789601,25891601,200,12-May-22,11-May-22,190,0,1,0
FMY514103601,11-May-22,789103,25891601,103,14-May-22,14-May-22,82,0,1,0
FMY514721601,11-May-22,789721,25891601,97,14-May-22,14-May-22,97,1,1,1
FMY513320601,11-May-22,789320,25891601,93,13-May-22,13-May-22,93,1,1,1
FMY514422601,11-May-22,789422,25891601,141,14-May-22,16-May-22,141,1,0,1
FMY513720601,11-May-22,789720,25891601,59,13-May-22,13-May-22,59,1,1,1
FMY514720602,11-May-22,789720,25891601,90,14-May-22,14-May-22,86,0,1,0
FMY512321601,11-May-22,789321,25891601,126,12-May-22,12-May-22,126,1,1,1
FMY514621603,11-May-22,789621,25891601,179,14-May-22,14-May-22,161,0,1,0
FMY514401601,11-May-22,789401,25891601,62,14-May-22,13-May-22,62,1,1,1
FMY512203601,11-May-22,789203,25891601,196,12-May-22,12-May-22,196,1,1,1
FMY512220503,11-May-22,789220,25891402,220,12-May-22,12-May-22,220,1,1,1
FMY514220501,11-May-22,789220,25891402,476,14-May-22,14-May-22,476,1,1,1
FMY514402603,11-May-22,789402,25891402,450,14-May-22,14-May-22,405,0,1,0
FMY513420402,11-May-22,789420,25891402,237,13-May-22,13-May-22,190,0,1,0
FMY512401501,11-May-22,789401,25891402,269,12-May-22,12-May-22,242,0,1,0
FMY513720601,11-May-22,789720,25891402,462,13-May-22,13-May-22,370,0,1,0
FMY512301402,11-May-22,789301,25891402,397,12-May-22,12-May-22,397,1,1,1
FMY514301503,11-May-22,789301,25891402,239,14-May-22,14-May-22,239,1,1,1
FMY512520402,11-May-22,789520,25891402,374,12-May-22,15-May-22,355,0,0,0
FMY514203603,11-May-22,789203,25891402,382,14-May-22,14-May-22,382,1,1,1
FMY512403402,11-May-22,789403,25891402,348,12-May-22,12-May-22,331,0,1,0
FMY512521402,11-May-22,789521,25891402,203,12-May-22,15-May-22,203,1,0,1
FMY512522402,11-May-22,789522,25891402,383,12-May-22,14-May-22,383,1,0,1
FMY514201503,11-May-22,789201,25891402,257,14-May-22,14-May-22,244,0,1,0
FMY512221402,11-May-22,789221,25891402,478,12-May-22,12-May-22,454,0,1,0
FMY514622502,11-May-22,789622,25891402,330,14-May-22,14-May-22,330,1,1,1
FMY513303301,11-May-22,789303,25891201,285,13-May-22,13-May-22,285,1,1,1
FMY513603502,11-May-22,789603,25891201,353,13-May-22,13-May-22,353,1,1,1
FMY512122403,11-May-22,789122,25891201,229,12-May-22,12-May-22,229,1,1,1
FMY514621201,11-May-22,789621,25891201,182,14-May-22,15-May-22,182,1,0,1
FMY512401501,11-May-22,789401,25891201,154,12-May-22,12-May-22,154,1,1,1
FMY513401603,11-May-22,789401,25891201,260,13-May-22,13-May-22,260,1,1,1
FMY513321301,11-May-22,789321,25891201,123,13-May-22,13-May-22,123,1,1,1
FMY514421303,11-May-22,789421,25891201,107,14-May-22,14-May-22,107,1,1,1
FMY512403402,11-May-22,789403,25891201,480,12-May-22,12-May-22,480,1,1,1
FMY513103501,11-May-22,789103,25891201,421,13-May-22,14-May-22,421,1,0,1
FMY514522602,11-May-22,789522,25891201,182,14-May-22,16-May-22,173,0,0,0
FMY514703603,11-May-22,789703,25891501,205,14-May-22,14-May-22,205,1,1,1
FMY512503501,11-May-22,789503,25891501,124,12-May-22,12-May-22,124,1,1,1
FMY513902501,11-May-22,789902,25891501,205,13-May-22,13-May-22,164,0,1,0
FMY512203601,11-May-22,789203,25891501,117,12-May-22,12-May-22,117,1,1,1
FMY512522501,11-May-22,789522,25891501,231,12-May-22,15-May-22,231,1,0,1
FMY512401501,11-May-22,789401,25891501,241,12-May-22,12-May-22,241,1,1,1
FMY513201501,11-May-22,789201,25891501,174,13-May-22,13-May-22,174,1,1,1
FMY512420501,11-May-22,789420,25891501,217,12-May-22,12-May-22,217,1,1,1
FMY513420602,11-May-22,789420,25891501,191,13-May-22,14-May-22,172,0,0,0
FMY514403501,11-May-22,789403,25891501,212,14-May-22,14-May-22,212,1,1,1
FMY514121501,11-May-22,789121,25891501,197,14-May-22,14-May-22,197,1,1,1
FMY514903603,11-May-22,789903,25891501,244,14-May-22,14-May-22,244,1,1,1
FMY514320501,11-May-22,789320,25891501,204,14-May-22,15-May-22,204,1,0,1
FMY513221501,11-May-22,789221,25891501,171,13-May-22,13-May-22,171,1,1,1
FMY514221503,11-May-22,789221,25891501,179,14-May-22,14-May-22,161,0,1,0
FMY513103501,11-May-22,789103,25891501,237,13-May-22,14-May-22,237,1,0,1
FMY514303501,11-May-22,789303,25891501,213,14-May-22,14-May-22,170,0,1,0
FMY512521501,11-May-22,789521,25891501,202,12-May-22,14-May-22,202,1,0,1
FMY513521602,11-May-22,789521,25891501,157,13-May-22,14-May-22,126,0,0,0
FMY512421501,11-May-22,789421,25891501,168,12-May-22,13-May-22,151,0,0,0
FMY512220503,11-May-22,789220,25891501,237,12-May-22,12-May-22,237,1,1,1
FMY514220501,11-May-22,789220,25891501,230,14-May-22,14-May-22,230,1,1,1
FMY513202501,11-May-22,789202,25891501,202,13-May-22,13-May-22,202,1,1,1
FMY514720602,11-May-22,789720,25891501,168,14-May-22,14-May-22,168,1,1,1
FMY514622502,11-May-22,789622,25891501,134,14-May-22,14-May-22,134,1,1,1
FMY514503603,11-May-22,789503,25891602,158,14-May-22,14-May-22,142,0,1,0
FMY512702602,11-May-22,789702,25891602,193,12-May-22,13-May-22,183,0,0,0
FMY514202603,11-May-22,789202,25891602,87,14-May-22,14-May-22,87,1,1,1
FMY513720602,11-May-22,789720,25891602,166,13-May-22,14-May-22,166,1,0,1
FMY514720602,11-May-22,789720,25891602,196,14-May-22,14-May-22,196,1,1,1
FMY514401602,11-May-22,789401,25891602,146,14-May-22,14-May-22,146,1,1,1
FMY513521602,11-May-22,789521,25891602,149,13-May-22,14-May-22,149,1,0,1
FMY513420602,11-May-22,789420,25891602,89,13-May-22,14-May-22,89,1,0,1
FMY512402603,11-May-22,789402,25891602,128,12-May-22,12-May-22,128,1,1,1
FMY513402602,11-May-22,789402,25891602,112,13-May-22,13-May-22,106,0,1,0
FMY514203603,11-May-22,789203,25891602,187,14-May-22,14-May-22,178,0,1,0
FMY512221602,11-May-22,789221,25891602,96,12-May-22,13-May-22,77,0,0,0
FMY512320602,11-May-22,789320,25891602,110,12-May-22,12-May-22,110,1,1,1
FMY513320602,11-May-22,789320,25891602,75,13-May-22,12-May-22,67,0,1,0
FMY513520602,11-May-22,789520,25891602,115,13-May-22,15-May-22,115,1,0,1
FMY514522602,11-May-22,789522,25891602,118,14-May-22,16-May-22,106,0,0,0
FMY513721602,11-May-22,789721,25891602,52,13-May-22,13-May-22,52,1,1,1
FMY513122602,11-May-22,789122,25891602,99,13-May-22,15-May-22,89,0,0,0
FMY513422602,11-May-22,789422,25891602,171,13-May-22,13-May-22,171,1,1,1
FMY514422602,11-May-22,789422,25891602,58,14-May-22,17-May-22,58,1,0,1
FMY514522101,11-May-22,789522,25891101,327,14-May-22,17-May-22,327,1,0,1
FMY513321301,11-May-22,789321,25891101,310,13-May-22,13-May-22,310,1,1,1
FMY512320602,11-May-22,789320,25891101,408,12-May-22,12-May-22,408,1,1,1
FMY514320501,11-May-22,789320,25891101,478,14-May-22,15-May-22,478,1,0,1
FMY512720101,11-May-22,789720,25891101,401,12-May-22,14-May-22,361,0,0,0
FMY512103301,11-May-22,789103,25891101,419,12-May-22,12-May-22,398,0,1,0
FMY513421101,11-May-22,789421,25891101,301,13-May-22,16-May-22,301,1,0,1
FMY514621603,11-May-22,789621,25891101,377,14-May-22,14-May-22,377,1,1,1
FMY513601101,11-May-22,789601,25891101,453,13-May-22,14-May-22,408,0,0,0
FMY513403101,11-May-22,789403,25891101,336,13-May-22,14-May-22,302,0,0,0
FMY513102103,11-May-22,789102,25891101,478,13-May-22,13-May-22,478,1,1,1
FMY513503102,11-May-22,789503,25891101,466,13-May-22,13-May-22,466,1,1,1
FMY514503603,11-May-22,789503,25891101,422,14-May-22,14-May-22,380,0,1,0
FMY512622603,11-May-22,789622,25891101,375,12-May-22,12-May-22,375,1,1,1
FMY512603502,11-May-22,789603,25891401,255,12-May-22,12-May-22,255,1,1,1
FMY513603502,11-May-22,789603,25891401,204,13-May-22,13-May-22,204,1,1,1
FMY513902501,11-May-22,789902,25891401,465,13-May-22,13-May-22,465,1,1,1
FMY513402602,11-May-22,789402,25891401,367,13-May-22,13-May-22,330,0,1,0
FMY514402401,11-May-22,789402,25891401,205,14-May-22,13-May-22,205,1,1,1
FMY512621401,11-May-22,789621,25891401,419,12-May-22,15-May-22,419,1,0,1
FMY512622603,11-May-22,789622,25891401,231,12-May-22,12-May-22,185,0,1,0
FMY513501401,11-May-22,789501,25891401,200,13-May-22,13-May-22,200,1,1,1
FMY512202603,11-May-22,789202,25891401,303,12-May-22,12-May-22,303,1,1,1
FMY512903503,11-May-22,789903,25891401,354,12-May-22,13-May-22,319,0,0,0
FMY512703401,11-May-22,789703,25891401,317,12-May-22,12-May-22,317,1,1,1
FMY512522402,11-May-22,789522,25891401,345,12-May-22,14-May-22,345,1,0,1
FMY512721401,11-May-22,789721,25891401,304,12-May-22,13-May-22,304,1,0,1
FMY513721401,11-May-22,789721,25891401,392,13-May-22,12-May-22,392,1,1,1
FMY514303501,11-May-22,789303,25891401,311,14-May-22,14-May-22,311,1,1,1
FMY513122401,11-May-22,789122,25891401,432,13-May-22,16-May-22,389,0,0,0
FMY513601502,11-May-22,789601,25891401,306,13-May-22,13-May-22,291,0,1,0
FMY514601401,11-May-22,789601,25891401,247,14-May-22,14-May-22,198,0,1,0
FMY513720602,11-May-22,789720,25891401,252,13-May-22,14-May-22,252,1,0,1
FMY512421501,11-May-22,789421,25891401,224,12-May-22,13-May-22,224,1,0,1
FMY513420401,11-May-22,789420,25891401,443,13-May-22,16-May-22,443,1,0,1
FMY512220401,11-May-22,789220,25891401,456,12-May-22,13-May-22,456,1,0,1
FMY513403401,11-May-22,789403,25891401,399,13-May-22,13-May-22,399,1,1,1
FMY513102603,11-May-22,789102,25891603,150,13-May-22,14-May-22,150,1,0,1
FMY513520603,11-May-22,789520,25891603,77,13-May-22,13-May-22,77,1,1,1
FMY512720603,11-May-22,789720,25891603,176,12-May-22,12-May-22,176,1,1,1
FMY513401603,11-May-22,789401,25891603,74,13-May-22,13-May-22,74,1,1,1
FMY514401603,11-May-22,789401,25891603,63,14-May-22,15-May-22,63,1,0,1
FMY514521603,11-May-22,789521,25891603,82,14-May-22,14-May-22,82,1,1,1
FMY512622603,11-May-22,789622,25891603,132,12-May-22,12-May-22,125,0,1,0
FMY512402603,11-May-22,789402,25891603,162,12-May-22,12-May-22,162,1,1,1
FMY514402603,11-May-22,789402,25891603,132,14-May-22,14-May-22,132,1,1,1
FMY513421603,11-May-22,789421,25891603,138,13-May-22,14-May-22,138,1,0,1
FMY514503603,11-May-22,789503,25891603,81,14-May-22,14-May-22,77,0,1,0
FMY514903603,11-May-22,789903,25891603,185,14-May-22,14-May-22,176,0,1,0
FMY513703603,11-May-22,789703,25891603,115,13-May-22,13-May-22,92,0,1,0
FMY514703603,11-May-22,789703,25891603,180,14-May-22,14-May-22,162,0,1,0
FMY513301603,11-May-22,789301,25891603,85,13-May-22,13-May-22,81,0,1,0
FMY514203603,11-May-22,789203,25891603,178,14-May-22,14-May-22,178,1,1,1
FMY513103603,11-May-22,789103,25891603,92,13-May-22,13-May-22,74,0,1,0
FMY512202603,11-May-22,789202,25891603,86,12-May-22,12-May-22,82,0,1,0
FMY514202603,11-May-22,789202,25891603,73,14-May-22,14-May-22,66,0,1,0
FMY512621603,11-May-22,789621,25891603,146,12-May-22,12-May-22,146,1,1,1
FMY514621603,11-May-22,789621,25891603,186,14-May-22,14-May-22,186,1,1,1
FMY512122603,11-May-22,789122,25891603,100,12-May-22,14-May-22,80,0,0,0
FMY513122603,11-May-22,789122,25891603,181,13-May-22,13-May-22,181,1,1,1
FMY514122603,11-May-22,789122,25891603,87,14-May-22,17-May-22,78,0,0,0
FMY513102603,11-May-22,789102,25891202,455,13-May-22,14-May-22,409,0,0,0
FMY512501202,11-May-22,789501,25891202,210,12-May-22,15-May-22,210,1,0,1
FMY514702202,11-May-22,789702,25891202,160,14-May-22,16-May-22,160,1,0,1
FMY514122202,11-May-22,789122,25891202,456,14-May-22,14-May-22,456,1,1,1
FMY514320301,11-May-22,789320,25891202,267,14-May-22,14-May-22,267,1,1,1
FMY514903603,11-May-22,789903,25891202,410,14-May-22,14-May-22,369,0,1,0
FMY512403402,11-May-22,789403,25891202,463,12-May-22,12-May-22,463,1,1,1
FMY513301603,11-May-22,789301,25891202,422,13-May-22,13-May-22,422,1,1,1
FMY513422502,11-May-22,789422,25891202,466,13-May-22,15-May-22,419,0,0,0
FMY513303301,11-May-22,789303,25891202,435,13-May-22,13-May-22,435,1,1,1
FMY513101303,11-May-22,789101,25891202,343,13-May-22,13-May-22,326,0,1,0
FMY514601202,11-May-22,789601,25891202,222,14-May-22,15-May-22,211,0,0,0
FMY513220302,11-May-22,789220,25891202,374,13-May-22,13-May-22,374,1,1,1
FMY513520602,11-May-22,789520,25891202,440,13-May-22,15-May-22,396,0,0,0
FMY513720601,11-May-22,789720,25891202,329,13-May-22,13-May-22,313,0,1,0
FMY514321203,11-May-22,789321,25891202,107,14-May-22,14-May-22,107,1,1,1
FMY513203202,11-May-22,789203,25891202,270,13-May-22,12-May-22,270,1,1,1
FMY513603502,11-May-22,789603,25891303,21,13-May-22,13-May-22,21,1,1,1
FMY514201503,11-May-22,789201,25891303,69,14-May-22,14-May-22,69,1,1,1
FMY514721303,11-May-22,789721,25891303,46,14-May-22,16-May-22,46,1,0,1
FMY513321303,11-May-22,789321,25891303,98,13-May-22,14-May-22,98,1,0,1
FMY512522402,11-May-22,789522,25891303,80,12-May-22,14-May-22,76,0,0,0
FMY513522303,11-May-22,789522,25891303,87,13-May-22,16-May-22,78,0,0,0
FMY514421303,11-May-22,789421,25891303,42,14-May-22,14-May-22,40,0,1,0
FMY512122603,11-May-22,789122,25891303,86,12-May-22,14-May-22,86,1,0,1
FMY514520303,11-May-22,789520,25891303,47,14-May-22,15-May-22,42,0,0,0
FMY513320601,11-May-22,789320,25891303,34,13-May-22,13-May-22,34,1,1,1
FMY514320303,11-May-22,789320,25891303,86,14-May-22,16-May-22,86,1,0,1
FMY513702303,11-May-22,789702,25891303,100,13-May-22,13-May-22,80,0,1,0
FMY512202603,11-May-22,789202,25891303,89,12-May-22,12-May-22,89,1,1,1
FMY512403402,11-May-22,789403,25891303,68,12-May-22,12-May-22,65,0,1,0
FMY514403501,11-May-22,789403,25891303,31,14-May-22,14-May-22,31,1,1,1
FMY512101303,11-May-22,789101,25891303,37,12-May-22,12-May-22,35,0,1,0
FMY513101303,11-May-22,789101,25891303,75,13-May-22,13-May-22,75,1,1,1
FMY513402602,11-May-22,789402,25891303,92,13-May-22,13-May-22,83,0,1,0
FMY514621603,11-May-22,789621,25891303,95,14-May-22,14-May-22,95,1,1,1
FMY514521303,11-May-22,789521,25891303,61,14-May-22,17-May-22,61,1,0,1
FMY515422502,12-May-22,789422,25891203,175,15-May-22,17-May-22,175,1,0,1
FMY513320203,12-May-22,789320,25891203,372,13-May-22,15-May-22,353,0,0,0
FMY514203403,12-May-22,789203,25891203,228,14-May-22,14-May-22,228,1,1,1
FMY513703503,12-May-22,789703,25891203,197,13-May-22,13-May-22,197,1,1,1
FMY513420203,12-May-22,789420,25891203,130,13-May-22,15-May-22,124,0,0,0
FMY513403203,12-May-22,789403,25891203,447,13-May-22,13-May-22,447,1,1,1
FMY514301603,12-May-22,789301,25891203,396,14-May-22,14-May-22,317,0,1,0
FMY514202601,12-May-22,789202,25891203,361,14-May-22,14-May-22,361,1,1,1
FMY513503203,12-May-22,789503,25891203,136,13-May-22,14-May-22,136,1,0,1
FMY513720502,12-May-22,789720,25891203,175,13-May-22,13-May-22,175,1,1,1
FMY515501203,12-May-22,789501,25891203,300,15-May-22,15-May-22,300,1,1,1
FMY514902502,12-May-22,789902,25891203,203,14-May-22,14-May-22,203,1,1,1
FMY515902203,12-May-22,789902,25891203,104,15-May-22,15-May-22,104,1,1,1
FMY515903203,12-May-22,789903,25891203,122,15-May-22,15-May-22,110,0,1,0
FMY514402303,12-May-22,789402,25891203,479,14-May-22,14-May-22,479,1,1,1
FMY514702203,12-May-22,789702,25891203,442,14-May-22,13-May-22,420,0,1,0
FMY515102302,12-May-22,789102,25891302,41,15-May-22,17-May-22,41,1,0,1
FMY513603403,12-May-22,789603,25891302,85,13-May-22,13-May-22,85,1,1,1
FMY514603601,12-May-22,789603,25891302,20,14-May-22,14-May-22,20,1,1,1
FMY514721502,12-May-22,789721,25891302,73,14-May-22,14-May-22,66,0,1,0
FMY514621501,12-May-22,789621,25891302,62,14-May-22,14-May-22,62,1,1,1
FMY515421302,12-May-22,789421,25891302,30,15-May-22,16-May-22,30,1,0,1
FMY515103403,12-May-22,789103,25891302,63,15-May-22,15-May-22,57,0,1,0
FMY513720302,12-May-22,789720,25891302,85,13-May-22,12-May-22,85,1,1,1
FMY515720603,12-May-22,789720,25891302,93,15-May-22,15-May-22,93,1,1,1
FMY515203603,12-May-22,789203,25891302,73,15-May-22,15-May-22,73,1,1,1
FMY514601602,12-May-22,789601,25891302,39,14-May-22,14-May-22,37,0,1,0
FMY514121302,12-May-22,789121,25891302,85,14-May-22,15-May-22,85,1,0,1
FMY513903501,12-May-22,789903,25891302,87,13-May-22,13-May-22,83,0,1,0
FMY513402501,12-May-22,789402,25891302,60,13-May-22,13-May-22,60,1,1,1
FMY514301603,12-May-22,789301,25891302,51,14-May-22,14-May-22,46,0,1,0
FMY513703503,12-May-22,789703,25891301,45,13-May-22,13-May-22,43,0,1,0
FMY513101502,12-May-22,789101,25891301,60,13-May-22,13-May-22,60,1,1,1
FMY514421301,12-May-22,789421,25891301,90,14-May-22,15-May-22,90,1,0,1
FMY513103301,12-May-22,789103,25891301,20,13-May-22,13-May-22,20,1,1,1
FMY514321601,12-May-22,789321,25891301,46,14-May-22,14-May-22,46,1,1,1
FMY515121402,12-May-22,789121,25891301,69,15-May-22,16-May-22,55,0,0,0
FMY514203301,12-May-22,789203,25891301,38,14-May-22,13-May-22,38,1,1,1
FMY514501301,12-May-22,789501,25891301,86,14-May-22,15-May-22,86,1,0,1
FMY513201603,12-May-22,789201,25891301,77,13-May-22,13-May-22,77,1,1,1
FMY514503601,12-May-22,789503,25891301,56,14-May-22,14-May-22,56,1,1,1
FMY515202603,12-May-22,789202,25891301,67,15-May-22,15-May-22,67,1,1,1
FMY515621301,12-May-22,789621,25891301,83,15-May-22,15-May-22,75,0,1,0
FMY513301301,12-May-22,789301,25891301,28,13-May-22,14-May-22,28,1,0,1
FMY515301403,12-May-22,789301,25891301,91,15-May-22,15-May-22,91,1,1,1
FMY515403301,12-May-22,789403,25891301,82,15-May-22,15-May-22,82,1,1,1
FMY514401501,12-May-22,789401,25891301,56,14-May-22,14-May-22,45,0,1,0
FMY514603601,12-May-22,789603,25891301,64,14-May-22,14-May-22,58,0,1,0
FMY514221102,12-May-22,789221,25891102,331,14-May-22,15-May-22,314,0,0,0
FMY515520102,12-May-22,789520,25891102,390,15-May-22,17-May-22,390,1,0,1
FMY515622501,12-May-22,789622,25891102,318,15-May-22,15-May-22,302,0,1,0
FMY514121102,12-May-22,789121,25891102,486,14-May-22,14-May-22,486,1,1,1
FMY514522102,12-May-22,789522,25891102,405,14-May-22,14-May-22,405,1,1,1
FMY514422102,12-May-22,789422,25891102,390,14-May-22,13-May-22,390,1,1,1
FMY513902402,12-May-22,789902,25891102,485,13-May-22,13-May-22,485,1,1,1
FMY514902102,12-May-22,789902,25891102,421,14-May-22,15-May-22,379,0,0,0
FMY513202102,12-May-22,789202,25891102,383,13-May-22,14-May-22,364,0,0,0
FMY514103202,12-May-22,789103,25891102,484,14-May-22,14-May-22,436,0,1,0
FMY514421102,12-May-22,789421,25891102,421,14-May-22,16-May-22,400,0,0,0
FMY513320202,12-May-22,789320,25891102,393,13-May-22,13-May-22,393,1,1,1
FMY514903602,12-May-22,789903,25891102,335,14-May-22,14-May-22,335,1,1,1
FMY515420102,12-May-22,789420,25891102,356,15-May-22,16-May-22,356,1,0,1
FMY515122502,12-May-22,789122,25891502,176,15-May-22,14-May-22,176,1,1,1
FMY514201502,12-May-22,789201,25891502,214,14-May-22,15-May-22,214,1,0,1
FMY513301502,12-May-22,789301,25891502,204,13-May-22,15-May-22,204,1,0,1
FMY514220502,12-May-22,789220,25891502,224,14-May-22,14-May-22,179,0,1,0
FMY513203502,12-May-22,789203,25891502,222,13-May-22,14-May-22,222,1,0,1
FMY514202502,12-May-22,789202,25891502,170,14-May-22,16-May-22,170,1,0,1
FMY514520502,12-May-22,789520,25891502,212,14-May-22,16-May-22,170,0,0,0
FMY515520502,12-May-22,789520,25891502,209,15-May-22,16-May-22,199,0,0,0
FMY514902502,12-May-22,789902,25891502,232,14-May-22,14-May-22,232,1,1,1
FMY513720502,12-May-22,789720,25891502,245,13-May-22,13-May-22,245,1,1,1
FMY515422502,12-May-22,789422,25891502,125,15-May-22,17-May-22,125,1,0,1
FMY513101502,12-May-22,789101,25891502,104,13-May-22,13-May-22,104,1,1,1
FMY514101502,12-May-22,789101,25891502,240,14-May-22,14-May-22,228,0,1,0
FMY515703502,12-May-22,789703,25891502,198,15-May-22,15-May-22,188,0,1,0
FMY514721502,12-May-22,789721,25891502,119,14-May-22,14-May-22,119,1,1,1
FMY513303502,12-May-22,789303,25891502,118,13-May-22,12-May-22,118,1,1,1
FMY514403603,12-May-22,789403,25891502,139,14-May-22,14-May-22,139,1,1,1
FMY514321601,12-May-22,789321,25891502,248,14-May-22,14-May-22,248,1,1,1
FMY515321601,12-May-22,789321,25891502,143,15-May-22,15-May-22,143,1,1,1
FMY514521502,12-May-22,789521,25891502,235,14-May-22,16-May-22,235,1,0,1
FMY515522502,12-May-22,789522,25891502,214,15-May-22,18-May-22,214,1,0,1
FMY514520502,12-May-22,789520,25891403,425,14-May-22,16-May-22,383,0,0,0
FMY514421403,12-May-22,789421,25891403,294,14-May-22,13-May-22,235,0,1,0
FMY515402503,12-May-22,789402,25891403,271,15-May-22,15-May-22,271,1,1,1
FMY514203403,12-May-22,789203,25891403,385,14-May-22,14-May-22,385,1,1,1
FMY514320603,12-May-22,789320,25891403,203,14-May-22,15-May-22,203,1,0,1
FMY514501403,12-May-22,789501,25891403,253,14-May-22,14-May-22,253,1,1,1
FMY513603403,12-May-22,789603,25891403,491,13-May-22,13-May-22,491,1,1,1
FMY513102403,12-May-22,789102,25891403,221,13-May-22,13-May-22,221,1,1,1
